#OTU ID	PFF_Cecum_11	PFF_Cecum_12	PFF_Cecum_13	PFF_Cecum_14	PFF_Cecum_15	PFF_Cecum_16	PFF_Cecum_17	PFF_Cecum_18	PFF_Cecum_19	PFF_Cecum_1904	PFF_Cecum_1906	PFF_Cecum_1907	PFF_Cecum_1908	PFF_Cecum_1910	PFF_Cecum_1913	PFF_Cecum_1914	PFF_Cecum_1917	PFF_Cecum_1920	PFF_Cecum_1921	PFF_Cecum_1937	PFF_Cecum_1938	PFF_Cecum_1941	PFF_Cecum_1942	PFF_Cecum_1943	PFF_Cecum_1944	PFF_Cecum_1945	PFF_Cecum_21	PFF_Cecum_25	PFF_Cecum_27	PFF_Cecum_28	PFF_Cecum_30	PFF_Cecum_32	PFF_Cecum_35	PFF_Cecum_36	PFF_Cecum_37	PFF_Colon_11	PFF_Colon_12	PFF_Colon_13	PFF_Colon_14	PFF_Colon_15	PFF_Colon_16	PFF_Colon_17	PFF_Colon_18	PFF_Colon_19	PFF_Colon_1904	PFF_Colon_1906	PFF_Colon_1907	PFF_Colon_1908	PFF_Colon_1910	PFF_Colon_1913	PFF_Colon_1914	PFF_Colon_1917	PFF_Colon_1920	PFF_Colon_1921	PFF_Colon_1937	PFF_Colon_1938	PFF_Colon_1941	PFF_Colon_1942	PFF_Colon_1943	PFF_Colon_1944	PFF_Colon_1945	PFF_Colon_1946	PFF_Colon_21	PFF_Colon_25	PFF_Colon_27	PFF_Colon_28	PFF_Colon_30	PFF_Colon_32	PFF_Colon_35	PFF_Colon_36	PFF_Colon_37	PFF_Jejunum_11	PFF_Jejunum_12	PFF_Jejunum_13	PFF_Jejunum_14	PFF_Jejunum_15	PFF_Jejunum_16	PFF_Jejunum_17	PFF_Jejunum_18	PFF_Jejunum_19	PFF_Jejunum_1904	PFF_Jejunum_1906	PFF_Jejunum_1908	PFF_Jejunum_1910	PFF_Jejunum_1913	PFF_Jejunum_1914	PFF_Jejunum_1917	PFF_Jejunum_1920	PFF_Jejunum_1921	PFF_Jejunum_1937	PFF_Jejunum_1938	PFF_Jejunum_1942	PFF_Jejunum_1943	PFF_Jejunum_1944	PFF_Jejunum_1945	PFF_Jejunum_1946	PFF_Jejunum_21	PFF_Jejunum_25	PFF_Jejunum_27	PFF_Jejunum_28	PFF_Jejunum_30	PFF_Jejunum_32	PFF_Jejunum_35	PFF_Jejunum_36	PFF_Jejunum_37	PFF_Baseline_11	PFF_Baseline_12	PFF_Baseline_13	PFF_Baseline_14	PFF_Baseline_15	PFF_Baseline_16	PFF_Baseline_17	PFF_Baseline_18	PFF_Baseline_19	PFF_Baseline_1921	PFF_Baseline_1937	PFF_Baseline_1942	PFF_Baseline_1943	PFF_Baseline_1944	PFF_Baseline_1946	PFF_Baseline_25	PFF_Baseline_26	PFF_Baseline_27	PFF_Baseline_28	PFF_Baseline_30	PFF_Baseline_32	PFF_Baseline_35	PFF_Baseline_36	PFF_Baseline_37	taxonomy
PWY-2942	25146.905	26484.5343	22371.0738	31683.6882	27227.1368	24560.0039	48736.554	86975.3129	33802.6694	21882.4852	30966.6545	22931.2553	20675.1617	23587.1014	25617.7192	22327.6134	18416.8856	29971.8405	26003.7993	27427.552	18558.269	22036.0325	22595.4704	20004.1243	22773.7253	23470.0384	35471.0677	29295.1002	41279.8335	33547.1431	25507.5899	18255.4599	23654.4108	28784.7137	32333.3948	29177.9556	32592.6558	19462.1316	30606.9411	21716.6373	35614.4008	19661.6136	30252.8378	26420.1835	31637.321	22392.3887	17434.3907	18860.453	27134.5904	18845.1986	18346.231	17629.992	17630.1953	21599.5505	16231.7736	14835.063	30904.1449	21870.232	25928.7967	19827.0285	16948.7797	17641.5563	24401.5979	28020.9162	30978.7128	32063.1195	14445.522	19055.0375	22161.6813	36047.5078	28020.3995	23401.3369	46932.2698	40567.2679	31508.6027	53156.227	53862.8626	25425.4018	47151.2211	36861.9304	41494.8203	55751.5281	41430.0877	24823.6735	32281.9954	37016.3451	21252.3229	28413.1254	29987.6844	42199.2191	16981.6859	39902.5544	28238.0762	41786.81	30415.3318	20722.5281	27868.4576	41441.3429	52446.7961	31166.8434	37340.4949	24991.3366	17582.4254	46268.5325	43249.8223	28750.8438	14248.6465	14285.0367	15159.9327	19135.5474	14938.025	13086.6162	18945.3927	16761.1142	17581.0319	27789.8688	18061.5922	18880.2924	25500.3687	19903.947	9507.7752	19531.8876	19077.7273	15819.5881	18850.8904	26486.1021	20651.2278	21511.8223	12435.2551	
PWY-3001	25406.4783	25454.0299	22487.1393	27436.7476	26708.488	21407.532	43301.6587	67010.7785	21784.1976	17912.7962	30698.7019	22016.5327	17034.1472	20258.591	21376.7508	22037.0774	17904.3866	25628.1085	24620.834	24851.4354	18671.4537	18080.9606	17471.4087	16792.7199	22099.7215	19608.6078	27892.6317	22457.7571	32745.4946	30880.9052	23404.5415	17233.3483	22993.9828	25676.3821	29966.268	23391.2412	29226.8849	17558.7155	19205.2367	21450.1629	24210.1033	15484.7082	20115.6693	18772.3588	23926.8715	21005.8057	14010.958	14784.4893	18038.7202	11390.7475	15217.5439	15576.5057	11994.1733	20006.4173	12270.6774	14126.9586	23229.7396	14948.1841	20250.2773	17432.765	11920.7142	16114.244	18266.799	17789.0066	26152.4363	21127.6762	10304.8227	15480.8038	21286.764	30986.9899	21564.1848	18361.586	12336.4022	27741.8758	29426.8619	9305.2155	39200.5169	7798.1211	2916.7455	15639.3602	24961.9309	11404.28	11847.2231	9973.649	20253.7864	10278.2554	14851.5183	6024.7414	3720.4871	20125.9892	15449.063	20973.4846	21295.0921	13031.3543	22755.2578	13612.2394	16789.4443	16540.4831	19496.8175	26128.5095	21468.8339	17128.7188	14366.3311	37929.566	15290.8342	26187.947	12933.2115	13409.6637	14776.3373	15369.3045	13782.2026	9277.7501	15179.5813	14227.0273	16121.7065	26109.4991	14342.5477	15126.7115	21376.8366	18325.8416	8153.6666	16067.2071	14825.2021	13224.6317	18263.578	23510.0581	19323.025	19021.8678	11629.0425	
PWY-3781	2195.0925	1564.2608	2621.0752	2914.506	3535.46	4461.4121	2007.5206	8774.107	984.7965	1867.4293	4040.1497	4848.6594	2497.9557	537.9328	5034.816	5538.6933	1365.2478	660.6481	1749.3371	772.8805	99.6909	708.0508	3814.7684	4447.1907	5736.3351	3162.9025	1703.2	878.9935	4540.4507	4233.3623	4056.2586	2093.5251	1416.6007	7214.1024	3737.5419	1917.5965	1207.8386	280.4869	230.5514	2449.5382	1023.6454	438.009	1483.0941	698.9553	1047.1797	1869.5977	2993.6293	1109.6418	121.519	440.4785	972.3877	730.7837	39.9061	9170.5996	563.1321	238.7635	362.5576	1595.2404	1775.3575	677.2386	165.0074	834.6387	713.5055	155.4195	2640.8551	314.9997	346.2681	688.2168	912.9862	4463.344	2118.2472	7800.7378	5930.0724	20519.829	31433.3845	2718.6918	31422.8976	1378.6002	768.6201	4792.0549	8140.4815	631.674	4382.189	2106.2512	9404.5454	2039.0485	7602.0441	752.4647	332.1252	155.5369	63.9323	12819.3409	17518.7653	4391.8809	12055.1467	2984.8773	8040.2937	3287.6952	10177.5536	14536.7876	11049.788	5760.5255	2523.5999	10960.6601	6465.7258	3338.6321	1037.5444	2903.5656	242.792	575.655	700.5715	180.9114	901.5056	694.6568	548.1638	2498.4755	558.6482	330.5635	542.2734	586.794	326.6309	588.7147	1928.4149	914.47	214.9346	4775.6196	1251.732	1744.9269	930.1066	
PWY-4361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82.3319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PWY-4984	2975.5237	868.9589	2454.1159	1253.4313	2940.2487	2267.0195	4160.7484	9413.6476	2398.0133	420.9381	4378.4212	3821.1457	1624.4029	2230.119	2096.0582	3569.5223	3729.9635	3545.959	4121.9822	3632.731	765.8127	1053.5759	1199.5771	1295.7262	1601.8012	2034.5102	1508.8656	816.4805	1250.0715	1303.0666	470.6186	1637.0547	4536.9085	918.3435	2649.9592	5170.4492	671.7238	4280.6711	1600.6338	2562.7963	1631.7508	2478.638	2506.348	2137.7492	1111.9549	3841.456	2416.0025	1733.2672	3905.6243	511.6697	3061.4177	3784.7362	2800.1653	1919.6519	1661.399	1117.7709	1783.7891	1170.8579	2611.8759	2137.2462	1161.5687	3854.5327	1355.4142	1819.6351	1122.9722	2473.7063	535.3172	3021.4231	7039.0338	2137.2331	3742.1304	464.6281	0	241.8206	230.2049	7.4919	346.2712	2994.7285	1449.1197	1126.655	9.9956	1065.273	3353.0798	3041.068	147.7359	1714.1067	3278.5645	2115.8817	1418.686	19.9768	2.4995	466.9199	62.3328	24.3114	0	1844.6322	14.9863	313.7608	94.5526	69.189	31.1994	5197.4604	6092.6472	1641.3333	1966.2539	1692.0732	1308.0646	2298.1748	1892.2194	1056.9545	955.6877	2207.953	3324.5517	2078.2505	1753.2631	3190.3475	3567.4841	2577.3427	775.4353	3265.0563	2491.7462	2900.1755	6043.9819	1430.5224	1075.0448	3831.4834	2373.5513	4685.5852	1823.9189	
PWY-5005	0	0	0	0	0	0	0	7.1982	131.3997	38.8403	0	39.5162	22.7547	0	112.5759	303.9415	0	16.1695	0	0	0	0	0	57.9351	0	0	0	0	0	0	0	14.3769	0	0	0	0	0	0	0	0	0	0	0	103.0468	91.8701	37.1267	51.4264	22.1524	0	133.4979	201.3033	6.597	19.142	35.9051	0	0	0	0	0	0	0	0	0	0	0	0	11.9791	43.6382	0	0	0	0	0	0	221.1581	0	255.0918	0	0	0	9.5951	0	0	0	38.8917	0	0	0	4.1896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PWY-5022	1434.2816	1363.3911	1260.4136	2363.1419	1610.3595	2425.526	2520.5138	8143.0806	815.8491	1552.8309	2587.9939	2059.4886	1278.993	774.1412	2441.9284	2458.0446	1294.065	1079.7444	1367.0325	811.6088	471.5015	1232.118	1755.7048	2143.5403	2376.3505	2425.6291	2020.1913	1030.9575	3975.2568	3132.444	2666.2409	1503.7726	1292.8625	1810.7593	2662.6157	906.8145	1263.9767	418.4748	280.4992	1176.7331	5565.4994	587.3471	1599.3671	676.4106	1176.1695	1339.2866	1423.4332	807.7717	281.3409	448.6381	1137.789	1197.2779	259.0845	1046.9044	410.7437	704.4111	687.4061	749.5449	1510.4652	828.0555	1018.4989	533.8764	937.3222	234.1156	2783.4658	635.3829	352.3177	831.6564	542.8374	2330.709	1213.4217	3796.424	0	11705.4661	9573.2036	0	18853.7845	741.6801	742.6115	2783.1819	4204.6776	322.6043	3140.292	1098.5958	5175.4284	1085.4241	3750.1338	365.1349	196.4782	57.3388	9.9889	7728.1645	8593.2241	2537.0291	5912.7705	1450.87	4704.9352	1830.6222	7437.6607	6436.6776	6383.5776	2675.6189	1372.2457	3590.5168	0	2304.5792	425.2715	360.8542	278.9699	348.2366	424.6721	108.9325	641.5567	445.5531	635.6864	1428.1823	717.2393	608.5972	723.2039	385.8414	156.9825	393.1205	745.1995	572.8264	459.1895	1068.2044	887.0793	439.3391	399.9863	
PWY-5028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.3992	0	0	47.8584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6674	0	1.0717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PWY-5097	25774.4892	27503.3618	22860.7739	31760.252	27930.982	24534.7933	48249.2523	86802.8139	33659.8995	21831.4164	31035.6324	22840.8468	20643.944	23558.3365	25518.5242	22229.0406	18308.0769	29877.2971	25803.7109	27323.1058	19272.4505	22036.4521	22528.0947	19924.2567	22736.8337	23314.8372	35408.7056	29288.6344	41175.749	33755.8288	25695.5859	18288.3653	23597.151	28631.8678	32115.3892	29026.1615	32805.0062	19366.1607	30512.3162	21765.8393	35596.1318	19439.097	30183.4946	26304.5574	31501.7287	22353.2075	17317.341	18820.8879	26962.4282	18768.8229	18212.0906	17496.4085	17430.5304	21423.3799	16131.0966	14739.943	30821.6494	21766.8429	25770.3319	19688.7567	16877.0446	17468.6796	24348.2987	27886.812	30863.1093	31960.4455	14372.3309	18893.5384	21919.3301	35792.5271	27801.0193	23084.5281	46832.1887	40170.7382	31101.6267	53077.7891	53399.0616	24904.7353	46943.4023	36734.5501	41364.0254	54822.2093	41204.1522	24452.4804	32127.9588	36876.0958	21038.477	27787.3216	29263.9959	42072.0788	16826.2629	39591.8626	27949.5878	41556.466	30192.7431	20495.411	27732.5439	41331.0961	52237.8776	31012.7507	37132.7765	24654.1737	15642.196	45870.6674	43007.3757	28721.9125	14055.6814	14246.4444	15059.0041	19000.9207	14801.8923	12934.398	18791.4392	16605.0313	17390.2168	27667.4314	17906.1588	18561.3309	25409.1672	19609.0902	9394.7971	19378.4671	18890.5005	15641.0252	18738.4818	26362.7772	20604.8413	21331.8181	12255.7053	
PWY-5100	27502.8117	30343.6442	23382.6341	33395.7901	27247.5906	25219.3553	57104.7437	108894.7105	43059.6545	23381.5342	31689.5845	24931.8297	24010.5885	30402.5568	27008.8679	22982.7288	20159.3111	37527.4809	29126.0828	31088.9724	20146.7068	25298.5024	25696.2713	20635.5801	24857.7921	24643.6731	42230.7439	35213.0235	48454.2081	37004.3255	30737.168	21607.1737	29411.7023	32184.3736	35657.4129	32750.5932	36480.1183	18081.8691	39068.5074	21819.3698	44453.4593	24873.6241	39952.7251	32740.2522	37272.2675	21795.7691	19335.582	23077.487	38048.0674	24085.7267	19611.799	20426.9521	26173.6029	22522.8561	19316.4734	14422.3667	38638.5921	26445.8422	30112.1123	18773.8554	20595.9649	15015.512	29898.1359	34937.99	33673.1139	41177.7122	17831.9926	22137.0468	23769.3425	38153.5359	33780.707	25904.7451	62252.5701	42086.3328	21763.6326	72999.3882	51408.7689	45568.7017	69259.3739	48703.5106	50369.0795	79158.9382	57331.32	40933.5932	38017.3197	51535.1507	28446.2518	55915.9102	59339.164	54861.95	15626.8062	47725.2542	27075.6711	55370.9189	32187.2957	26881.5622	32626.131	55132.03	66655.4186	30184.4942	44140.1445	30885.783	43519.7872	53288.6959	59144.7322	30410.1734	18531.8456	14807.1473	14843.3587	21836.6829	14632.3299	17015.6605	22881.7674	17872.8668	20764.0162	27757.7278	19552.7354	28217.9247	29023.9689	24235.3489	10292.4895	21954.0889	20762.1118	19593.0386	20591.6153	26568.7608	21558.1652	22268.4202	15079.5782	
PWY-5101	30598.6737	31148.6974	26817.2136	30170.2352	32843.6059	24261.5159	48516.7738	67238.04	17359.8838	19464.2166	36285.2785	25064.1047	18297.7384	22794.8429	23155.9542	25231.65	20439.2594	29729.6835	28465.0632	28928.4711	22307.2152	20804.7508	16900.5591	18173.8912	25724.9984	21424.1586	29200.0414	22291.8704	35579.4067	36803.0225	27508.5958	21264.2787	27365.0819	29818.394	33677.4981	22730.1743	34230.0747	18723.5972	15109.1198	26149.6963	19996.0792	15757.1646	17307.1517	15939.8923	21468.8623	24272.8256	13927.5598	14616.0289	16101.8882	8704.6263	15376.8959	16592.1147	10160.0325	22644.9909	11903.533	15315.2605	22849.2897	12400.5454	19586.0417	18457.6672	10145.5132	16774.5744	17381.1489	13910.6178	28876.186	17230.8677	9025.0788	15456.9006	23309.7563	37080.7247	20606.568	17245.3016	7196.9691	22882.2435	31945.7568	5255.9651	34471.8276	4913.8066	1855.7529	10527.7455	18933.8057	9941.1086	7378.3629	6686.1096	15896.2757	6085.462	12475.167	3355.1099	2211.58	14306.7966	15658.3005	14823.4168	19553.7703	7989.1189	20518.0187	11646.6277	13025.7508	10693.8093	12235.9708	27589.8515	15646.8021	14445.7659	11968.2759	40044.9982	9544.1955	29245.6105	12754.2453	14374.4494	15841.3968	15516.993	14623.8022	8528.0951	15126.2317	14042.7015	17363.1743	28578.0713	14086.7621	13619.9037	22359.0375	19205.4049	8314.4386	16676.326	15111.8074	13290.8166	20254.3721	25067.5017	21344.2406	19768.0194	11764.2673	
PWY-5103	25639.3375	26291.3465	22734.9242	25414.2785	27664.008	19973.031	41087.6095	53515.3201	14265.3412	16018.0118	30445.2176	20964.0472	15225.7385	19371.4647	19167.707	21210.7536	17175.9205	24138.3869	23877.8585	24147.9985	19031.6308	16841.7423	14162.7088	15105.388	21591.001	17548.2688	23250.962	18198.4965	29403.3545	30315.1705	22993.6526	17138.0089	22304.5426	24317.2721	28813.0295	18861.1336	28693.0782	15888.7254	12662.7999	21882.7755	15728.7428	13250.3492	13724.684	13155.5153	17877.3418	20001.1884	11701.9699	12087.0431	13497.4859	7179.8447	12920.7362	13901.0482	8269.0511	19076.6877	9943.9415	13199.7761	18410.7623	10402.3785	16436.9086	15629.9034	8316.4775	14401.6762	13854.622	11560.7604	24141.549	14211.0954	7527.7496	12313.5855	19620.7327	28487.1578	17381.7379	14368.9833	6030.0657	19391.3473	27530.8993	4359.1706	29335.8633	4051.9688	1335.034	8613.1213	15416.5922	6368.1354	5812.1843	5486.4026	13130.4555	5034.6325	10579.3789	2848.9243	1689.8131	12141.4596	13687.7888	12444.924	16663.9337	6610.1085	17284.1129	9421.1964	10748.6692	8570.1638	10236.0846	22983.6438	13152.1587	12140.4785	9189.4171	33420.5717	7953.8939	24613.7244	11033.0848	12471.4566	13786.3548	13128.171	12678.1661	7386.9078	12996.9399	12089.4297	14851.6394	24221.5774	12085.1906	11608.3277	19069.8959	16760.4695	7263.9515	14331.2992	13052.652	11303.2357	17553.6862	21331.7604	18191.9318	17108.337	10233.3273	
PWY-5104	29052.9129	29726.256	25042.6048	28527.0069	30739.4048	22817.1565	46981.209	63444.4796	16137.3946	18595.7701	34014.0458	24135.1511	17484.1661	21785.1791	22057.7151	23827.874	19236.5344	28383.6178	26963.686	27495.8715	21363.1369	19478.0231	15522.4421	17309.6215	24564.7841	20062.609	27435.4236	20306.6489	34106.8969	34755.327	26590.7008	20389.595	26867.8253	29281.7372	31758.5601	20017.6374	32445.9208	16985.499	13616.6142	24191.7184	17194.334	15226.7434	16358.9371	14819.8199	20411.4946	22188.3262	12881.3462	13882.6424	14955.3159	8117.9325	14199.2604	15475.8092	9570.2829	20884.3191	10930.0064	13910.069	21267.823	11054.3528	18160.6966	16956.4245	9006.9469	14769.7831	16219.2804	12186.5144	27717.6502	15627.8136	8320.5345	14335.432	21766.3931	35553.8935	18593.6553	14136.2346	6123.8068	19616.2593	27952.1792	4489.5084	29695.6227	4350.0753	976.3836	9303.6968	16906.5571	2420.5683	5895.5106	5697.407	13748.0016	5164.1044	10860.7704	3072.6211	1418.8568	12270.5225	13919.89	12358.5382	17125.2938	6257.2365	17951.0581	10295.5583	11587.3868	9099.2292	10533.2533	23629.461	13656.027	13328.7866	9788.8695	40674.6028	7992.1095	27436.724	11700.882	13271.2855	14476.0539	14073.8451	13429.0224	7687.7573	14160.5767	13279.4585	16152.5138	26516.6442	13551.0375	12731.8697	20917.271	17916.9098	7565.0942	15148.8434	13863.0144	12105.8313	19087.4759	23724.2032	19903.6178	18790.0705	10624.1431	
PWY-5121	22267.9031	23510.6309	19918.0118	23465.2286	23788.7898	18009.615	39947.304	51250.9931	15205.5603	16106.1394	26529.9059	19254.369	14427.3113	18803.9959	17937.4701	19031.1295	15852.2571	23173.446	22020.1679	21946.2566	16549.3471	15539.0009	13504.2073	14009.1431	18949.0432	16239.2811	22232.7829	17198.7868	27166.6287	26334.468	20677.9086	15520.4168	20241.893	25258.4643	26428.2916	17478.2112	26182.3794	14690.3101	13518.9154	18869.0434	16068.6916	13972.7525	14308.5801	13556.2921	20085.0879	17731.9477	11492.67	11819.9909	15097.2358	8309.0582	12510.7095	13485.6774	9706.7858	17775.0139	9700.612	12014.0886	18078.0702	10555.0716	15811.0008	14293.9286	8409.648	13046.5364	13728.8063	11831.9156	22252.5043	14678.1776	7743.7921	12021.3303	18104.1765	30739.4883	16999.259	12806.9347	6686.7088	18718.5116	22932.0182	4781.7806	27896.7545	5540.0409	1004.0972	9659.5604	16072.9948	2194.0387	6384.3427	6987.4477	13215.7836	5956.7686	11549.6246	4842.0585	1628.5001	12846.9863	12599.3033	12738.4494	15675.8218	6473.8618	16306.7447	9542.5698	10749.4431	8714.2315	11086.4945	19358.043	13809.7557	14421.2618	7448.7555	41225.5862	9055.053	22366.0542	11148.0181	11892.4811	12701.5523	12611.0114	11951.9541	7917.7051	13676.063	13506.1266	14332.681	22645.5869	14655.8069	12588.7574	17874.8177	16674.89	7309.4976	13938.9916	14235.0806	11106.2563	16098.3861	22116.1491	16888.4339	18579.4094	10113.3422	
PWY-5154	11180.4879	5794.3886	8956.306	9569.1633	10741.9545	8317.605	14814.6851	21083.3871	9290.7475	6276.5904	12779.1248	9716.0702	6583.7694	4749.9907	9252.4273	9096.679	8501.0533	6399.7941	11467.1886	9085.567	7477.1701	5155.8568	7492.5823	7225.3135	9134.1403	9867.5755	9057.6357	10031.4545	11615.5186	9318.1055	6892.8057	6795.329	8894.2523	7877.1464	12030.2059	11379.8539	7307.5186	10034.526	8070.997	10733.5433	10014.2387	5819.2057	6173.2061	8426.9824	10378.968	11032.0937	8036.4704	6313.9564	8406.5908	4653.8476	8185.3634	8625.2717	4487.6014	7821.4411	5270.8182	8982.5304	6897.0555	7193.7161	10634.3662	10530.5087	4965.5331	6911.5705	6670.2358	5783.7774	10162.5711	9148.5572	4797.8024	7950.3614	12282.0145	14128.1543	11258.9068	9442.9257	2984.8358	9076.3342	11436.1402	2671.9602	10055.3728	2841.0748	212.109	4826.0362	9575.2909	589.9914	1858.2093	3928.7343	6226.5344	3616.0636	5823.0916	1897.056	576.2621	8261.2025	8356.4286	6481.4847	8940.5616	4366.1182	12298.5225	4987.9104	6117.7152	5933.1968	4124.0828	14433.4157	8659.4597	8763.6342	2154.991	4038.9562	5382.8496	12632.7592	7464.509	7297.3082	9360.7819	8625.3146	8384.7424	3924.3	8698.6643	8251.1263	9222.281	15781.5395	7518.2592	7535.9254	10030.7171	11138.7998	4141.1495	9476.5092	8633.0129	7453.2516	10397.8975	12334.4595	10474.2684	10823.893	6837.9771	
PWY-5177	67.773	0	0	0	78.4885	53.2472	0	27.3568	0	0	17.9182	0	0	0	15.9211	39.5869	11.9501	15.6799	0	50.7635	0	0	17.8263	0	2.6781	39.5444	0	6.2532	18.4458	0	0	17.8638	0	0	0	260.6426	0	0	0	162.4627	191.2006	0	20.3726	3.9826	0	11.9254	5.9412	0	0	0	77.7118	30.488	13.7261	304.7499	63.4746	54.4144	0	51.2529	21.8093	21.7564	32.8976	37.1823	0	19.4904	5.4946	13.8709	17.5556	49.5675	15.7053	64.7872	132.5395	0	0	6.3082	0	0	0	9.8172	0	28.3584	0	0	0	0	22.5384	0	8.9976	0	0	11.2554	0	0	24.9373	0	0	189.1123	0	0	0	27.1308	0	0	0	43.7192	0	228.392	97.784	84.3741	5.9541	36.7164	133.1993	0	62.0356	26.8798	108.2658	130.546	262.4341	45.1899	21.8271	42.4357	18.5812	80.6952	128.9799	86.6359	6.4814	113.401	115.9094	92.5083	155.0691	
PWY-5180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.4	0	8.9804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.8627	0	96.2813	454.9713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.1068	0	0	0	0	0	0	19.4248	62.5811	0	3.7079	0	0	0	0	0	0	23.8227	0	0	51.8188	0	0	0	230.6793	1.7093	5.0586	0	0	0	0	83.0173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PWY-5182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.4	0	8.9804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.8627	0	96.2813	454.9713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.1068	0	0	0	0	0	0	19.4248	62.5811	0	3.7079	0	0	0	0	0	0	23.8227	0	0	51.8188	0	0	0	230.6793	1.7093	5.0586	0	0	0	0	83.0173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PWY-5188	10670.8618	15233.1489	11919.9626	11841.9957	13273.078	9059.0822	21615.2972	22255.6011	3698.1928	7498.7098	15028.6487	8811.0637	6704.9232	10901.7434	8157.6678	10525.8225	7715.8431	11841.52	10238.284	12713.1855	8056.4657	7852.9004	5441.6115	6608.0319	8908.5962	6143.7482	10330.9739	6363.717	11658.8756	14294.2689	11842.9114	8237.1653	8648.679	13226.7368	14111.999	3238.8321	15256.0241	4723.2158	2943.7406	9606.7044	3075.0611	6323.7339	5164.9789	3285.6393	6549.0409	8610.9069	3548.3921	4470.8865	4684.6442	2186.6162	3371.6255	5040.272	3054.497	9652.0492	4225.7636	3189.5498	7601.6766	2435.6874	5335.5447	4362.121	1407.551	2200.4262	5211.7801	1341.0221	9497.1301	3487.0949	2004.2531	3559.4023	5145.8285	11379.4471	4979.4746	3511.9274	2727.5578	9425.9607	14974.7163	1579.0631	16168.4739	1154.4631	412.7186	3180.3811	4664.3047	531.5886	2325.3098	1078.7643	5282.6651	915.5781	3941.5816	470.6336	697.4842	4771.072	1488.6578	5483.0246	7835.564	2153.2828	5540.4921	3182.0854	4468.5351	1607.3494	4890.8941	7440.9334	4918.7181	3269.0957	3025.4288	21357.6623	2841.1995	9251.6961	3797.7737	5004.9759	3605.4842	3661.5068	3515.9026	1294.4774	4304.775	3494.4675	6139.2204	6563.7911	3288.4851	3116.0583	8100.4658	6532.5223	1439.7519	4046.6975	3475.3724	2761.1031	7128.0289	8575.3208	6962.1638	6556.7745	2855.161	
