	SLCFP145	SLCFP146	SLCFP147	SLCFP151	SLCFP152	SLCFP153	SLCFP157	SLCFP158	SLCFP159	SLCFP163	SLCFP164	SLCFP165	SLCFP169	SLCFP170	SLCFP171	SLCFP175	SLCFP176	SLCFP177	SLCFP001	SLCFP002	SLCFP003	SLCFP007	SLCFP008	SLCFP009	SLCFP013	SLCFP014	SLCFP015	SLCFP019a	SLCFP020	SLCFP021	SLCFP025	SLCFP026	SLCFP027	SLCFP031	SLCFP032	SLCFP033	SLCFP037	SLCFP038	SLCFP039	SLCFP043	SLCFP044	SLCFP045	SLCFP049	SLCFP050	SLCFP051	SLCFP055	SLCFP056	SLCFP057	SLCFP061	SLCFP062	SLCFP063	SLCFP067	SLCFP068	SLCFP069	SLCFP073	SLCFP074	SLCFP075	SLCFP079	SLCFP080	SLCFP081	SLCFP085	SLCFP086	SLCFP087	SLCFP091	SLCFP092	SLCFP093	SLCFP097	SLCFP098	SLCFP099	SLCFP103	SLCFP104	SLCFP105	SLCFP109	SLCFP110	SLCFP111	SLCFP115	SLCFP116	SLCFP117	SLCFP121	SLCFP122	SLCFP123	SLCFP127	SLCFP128	SLCFP129	SLCFP133	SLCFP134	SLCFP135	SLCFP139	SLCFP140	SLCFP141
SLCFP019a	2.6190422493802896	2.5519858622807203	2.82050515561814	2.4155249429343506	2.4044614950492464	2.5139862500319294	2.652821165015314	2.921308399166285	2.836183547929565	2.5859210284627405	2.473615922729537	2.3844412416863867	3.254343599014892	2.1494930226842865	2.016360134211373	2.4445124605715933	1.8977553514988388	2.1203395488275345	0.44562869723040793	0.7775545812543818	1.0814374433603644	0.5344294497981327	1.1349946194446499	0.8953962011577338	1.0760248991749322	0.9436438311838053	1.11094416546474	0.0	0.3664518093928675	0.6738057121521703	0.8345027580599536	0.11821731852997763	0.9632456034979758	1.9594959867586803	1.456980245322872	0.6356211609716867	0.7250082715909152	0.5009445792966736	0.9437473328005328	0.4392944528052738	0.25146376823897026	0.5527007266153227	0.7966886830174839	0.720248755116586	1.5638129072128	0.2741764793389638	0.8793187440052413	1.4474655049377885	0.8233886285229286	0.5965637848696852	0.8752999453085888	1.1797557880578302	1.315690938772686	0.3696578701644314	2.3673926894275423	2.1215333792307143	1.3199600894921295	2.1502918311248	1.998206562979175	1.0475488209213066	1.9374744846600904	1.5461568924689506	0.4989366838050043	0.5791900230362347	0.9831978562179279	1.1115974651288807	0.7584526192453898	0.6797712672018664	0.28460253954826514	1.1959836276938614	1.59569089310746	1.4088802186392375	1.0354757038613203	0.34886351624249035	0.62953886742621	1.647627535568501	0.6409306342209937	0.5741047386536338	0.5121586540173088	0.26228943055056486	0.29121608155749296	1.114580041447071	0.7165171943198398	0.5172050878536611	1.25400795424189	0.41721395962659885	0.8757020693271625	0.6272815944747081	0.44353515146541383	1.0953914259704924
SLCFP020	2.4240382393217876	2.206428920692642	2.46610201820011	2.4478250114503197	2.0995119025933895	2.187160049423016	2.4224325483161464	2.572153346649361	2.4793117108566127	2.4632110472043043	2.3257528694391727	2.192532539237007	3.3734601453160473	2.105121093317602	1.8574349821303455	2.4947365237103694	1.6957077482641727	1.8828462674598	0.796819892702938	0.6733307597854102	0.8487845102878849	0.8675093487794887	0.859104408003869	0.7069833986289044	1.297093635015759	0.7379156049824696	0.8457294364142143	0.3664518093928675	0.0	0.3272909012509811	1.0644164131682943	0.3538286076598398	0.7531516044854317	2.2448555972514237	1.7624353190447213	0.3519385664327502	0.8760381838621477	0.7039889511197427	0.9597652295985948	0.691086942899704	0.3018118779218569	0.22890383067535638	1.0373482906896476	0.7748148204183493	1.466248814842012	0.3615050029133041	0.7106426227803535	1.2130942924053008	1.133174634523352	0.9198654369353516	0.7528498259762494	1.482429289472631	1.6274614411931214	0.6798338454262338	2.636114772366999	2.4078501966324564	1.5916080763535339	2.4207732798000667	2.241635131526139	1.315593346476349	2.2483698833563186	1.870203959762566	0.7807258623551819	0.5528933272536545	0.9382272317552216	0.9629477591511847	1.123472340942132	1.0229686994320668	0.6121642516758755	1.4129287463504023	1.8078714261767006	1.561790042452612	1.2015266441323054	0.6006083405141853	0.39955988641213064	1.8961079395612603	0.8261835956830433	0.8089240797093799	0.25441465683618586	0.5417043999852552	0.399047059919607	1.4709690278657077	1.053099581067354	0.638670683403943	1.5986274749554332	0.7655137579580042	0.9722095827241438	0.81644034337863	0.21473054419282842	0.7400883008395003
SLCFP021	2.433490805695994	1.998371049969501	2.2299180269552603	2.6490449690595055	1.971003258011645	2.0180021527524388	2.3895658015201318	2.3527867741235147	2.2364649054603234	2.540645188914024	2.380708404925108	2.2035052335038996	3.6193059906678835	2.25260151867398	1.9092240154130569	2.705916028433992	1.7077853025831315	1.8454797117705277	1.114636145064256	0.595884457592502	0.6048567875104754	1.189145285027496	0.5754555710245429	0.5304386434520643	1.6048671946941504	0.5367734401347641	0.5710934152217593	0.6738057121521703	0.3272909012509811	0.0	1.374567850837949	0.653980604900153	0.5415642146633609	2.5614980996836176	2.0839764306965933	0.17072579545235092	0.9786591483219181	0.8727573170490648	0.936088069855671	1.0055223750878646	0.576704800194759	0.1527528985565378	1.2014693187841445	0.8196055204594421	1.3074838786588374	0.6725676713057849	0.5496578425818308	0.9427217437140647	1.457087758260434	1.2423921353759906	0.6350050536683142	1.801757872430478	1.9473003887331575	0.9306749726378113	2.945037267536166	2.7183476597173457	1.8969976865778073	2.7300661378167126	2.541722177559602	1.620656593571571	2.56654557025988	2.1887985448956364	1.0246583280618677	0.58010666163652	0.8659067521119719	0.787151591364611	1.4267134377573267	1.2786227310906788	0.8753349933625699	1.5317326416606951	1.9073167824377855	1.6166036824964876	1.4918912867818024	0.8214543475928151	0.2689139130764194	2.2023671474755853	1.11560954180932	1.053350553917947	0.22187285818870797	0.8078277438805328	0.595507598048276	1.7854699928981146	1.3758358626272362	0.7592381445357083	1.9130489044772157	1.0356575376261972	1.018867001818386	1.1185750347163324	0.4035211070563168	0.4252892541069843
SLCFP025	2.39788800063505	2.8399851720410196	3.155756179487792	1.7380907824234244	2.5248251268071473	2.712863908191482	2.5206580298340224	3.214572519363262	3.18948903839078	2.1901200366416393	2.142728112766937	2.168474399371562	2.454119308502091	1.6213443714662803	1.7566212545008226	1.7367972295047411	1.7615565821432515	2.053120726081434	0.5577559815319806	1.6101507503867838	1.8895591944698216	0.44575321616599106	1.9193071433295628	1.717513235306116	0.2521517068902874	1.7613254664060676	1.9018689268636089	0.8345027580599536	1.0644164131682943	1.374567850837949	0.0	0.8118806232962149	1.7765691779503365	1.196058633733202	0.7632827870828941	1.4047875932821787	1.4350344749947883	1.165945211962752	1.7169536508891357	0.40698223060997557	0.8503001236079188	1.251544854472517	1.3994921199631134	1.5178318592354534	2.388198123834998	0.7047891307850555	1.6989814705226174	2.248041231619972	0.3195882264859166	0.38649402946991107	1.703344646889176	0.5051934690658878	0.6586474059824043	0.9039452169152793	1.5755743184357942	1.3663310095453542	0.5769519590473341	1.3625082855375175	1.18364415771678	0.3436087697590595	1.2409044651219283	0.9208390817854714	0.8509177840838734	1.4014757293823823	1.7994852595397621	1.9343276492064998	0.7354496975051744	1.0257958543086023	0.8992960721038531	1.7560822915551928	2.112505262690643	2.04836902425246	0.27709440304208965	1.0002273847908543	1.4161180836655913	0.832751630710896	0.3264623604027912	0.7429889240932126	1.283528434432022	0.8185524428015916	1.0510024678814132	0.7877421621689081	0.4467127792396941	1.2881085806328905	0.7966568568787574	0.8880995351014704	1.619736820583292	0.263473176188718	0.9945245601201419	1.7369840302891515
SLCFP026	2.5704985956961024	2.507518481793528	2.7748056513283683	2.376311655152296	2.356623055386241	2.4662967405070018	2.6001566145792143	2.877583218758036	2.7919495823675384	2.532735301260541	2.417680059301164	2.3254575726273643	3.221304615579125	2.0957832355848653	1.9556990831580061	2.4044167787282325	1.8379165749279835	2.0583108945531423	0.4743490386135648	0.80625853686865	1.0890937723342065	0.5484429680944376	1.1381866131950402	0.9107955514754875	1.0596200056531013	0.9564981498825743	1.1143289632076823	0.11821731852997763	0.3538286076598398	0.653980604900153	0.8118806232962149	0.0	0.9705904349182499	1.951182828724744	1.4569749279425308	0.6300307032448758	0.7527452351333395	0.5027155540291085	0.955399843859832	0.40644675707963374	0.1462419881108007	0.5180280002230233	0.8526437877955355	0.7637249313346745	1.5904461313077878	0.2232753871236935	0.8878324075759867	1.4454858125243613	0.8296633917804807	0.6050738109386108	0.8942423994023235	1.1736838061050607	1.3126950712937389	0.3697857427020383	2.3496060345509964	2.1035167098265664	1.2908831844879376	2.131924691519162	1.9706087404901609	1.014975918968727	1.932395349549285	1.5450843434056025	0.4538233925207904	0.6014872224505623	1.0093205711681308	1.1229189453453479	0.7888273545701481	0.7246944508205699	0.3186771556227279	1.2350545163805093	1.6291156699169782	1.446591408878005	1.0065526060843515	0.3434609968196501	0.6194632741210278	1.6259701300872418	0.5800496170319772	0.4941977783161738	0.5006659491708784	0.2106257301545891	0.2621554649787844	1.1368977777430411	0.7357935836348374	0.5447753506249081	1.2598508381432003	0.462840841229137	0.9059990022030112	0.5876401575694262	0.3743167200992161	1.0647272202844682
SLCFP027	2.939951953538017	2.2849529643140762	2.455021631749136	3.1789033241667513	2.372010090451551	2.366468162548576	2.8711347616968546	2.606577110849928	2.446042999399968	3.07422023110953	2.9079745324680784	2.7132631956845374	4.121497700529923	2.7915873029851586	2.4368596688937125	3.2307775658677924	2.2227479504143157	2.3310698906693004	1.3838875550573124	0.2935946499258774	0.13280105951195187	1.4862281996985376	0.26810980582935945	0.09371332772128847	2.0199093745819456	0.048777034106915126	0.22087410829201365	0.9632456034979758	0.7531516044854317	0.5415642146633609	1.7765691779503365	0.9705904349182499	0.0	2.915295521068336	2.4107227436786074	0.41231326032185805	0.8304255642394945	0.8938666628378017	0.6081983646194271	1.3753723131578668	0.9433878619511272	0.6016102051243143	1.0952354387409704	0.6059131948129421	0.7696620863269227	1.0891499454641904	0.13012168115587427	0.48914202158460446	1.7821925547014594	1.5519088111097716	0.22832797111681383	2.131881742237849	2.263067727243122	1.0810329743051346	3.317669820407501	3.0634525623061655	2.2540670450252294	3.0995738148601824	2.9389093383945717	1.9790711846389066	2.878786868854419	2.479256543653186	1.2046356486473602	0.47782003558929514	0.4494422846012665	0.25858582135723274	1.6164689823872378	1.3496915176243027	1.0370266520861786	1.3151012891085658	1.637150833135409	1.290379921825992	1.9423133504696506	0.9462736854057304	0.3715821069713505	2.5963126043577205	1.5236591361953307	1.3084196052223744	0.507962444538996	1.0445199660047597	0.7767439324774529	2.0053394735355807	1.661572665369874	0.7100574557463216	2.1590554794536008	1.1743540480418007	0.7621326493320923	1.537033093994422	0.875082325408197	0.6464591207383223
SLCFP031	3.095026467637672	3.9158450608453927	4.247006831225116	1.80794097021799	3.5129108183903073	3.7420534386503337	3.2998476029141486	4.281333098587073	4.2892545319026745	2.700565998905634	2.748975583246068	2.9044833460697883	1.9048012678407893	2.0528299969883723	2.5131885995017322	1.7238792593258092	2.6338111777088	2.9428590401872787	1.5484895437573611	2.7083861128013917	3.0369985478961943	1.436933217965698	3.086506609575713	2.848416024303805	1.0001023041939099	2.8987114272603716	3.064279956521751	1.9594959867586803	2.2448555972514237	2.5614980996836176	1.196058633733202	1.951182828724744	2.915295521068336	0.0	0.5230601600013944	2.5739816597160403	2.3830477160653842	2.151605282175171	2.720595848958886	1.559857457772555	2.011195122235872	2.4324727853462984	2.2405751097389293	2.5364292267820443	3.4289184474114225	1.889308208449013	2.8210489445745326	3.390925210260943	1.14132402725529	1.3687663571472024	2.8031636080552382	0.7857029071097636	0.6708616647622905	1.8927644435729092	0.4431155748453045	0.26536555876387663	0.7111934283115039	0.25872164775013146	0.38560767339304736	0.9712231207192408	0.27056201335605873	0.5482001246548474	1.8050779061097906	2.486445430978005	2.8439505698209673	3.034865957493617	1.423422052320233	1.8008170512434853	1.9162027740669858	2.485185844128575	2.733128595101964	2.820742695225864	1.1787440703876488	2.0233336825512533	2.5704151384234737	0.44077240737184814	1.4752669249968267	1.7181411633889918	2.4476767796488	1.8883620210665364	2.1516101280488478	1.0846498957072808	1.2777910064620848	2.3147048651135	0.9040846060877735	1.8252238483651195	2.5743985408422967	1.4554111246755277	2.1822505271304835	2.9306657175264013
SLCFP032	2.961122797288043	3.5868200677342306	3.9084307709717856	1.904514687794591	3.2362806549170275	3.44272968213208	3.131450928842902	3.959474203878722	3.944415082643657	2.646147555888625	2.653540292230728	2.7528244365012022	2.261992789288578	2.0118681705849544	2.3439498030298935	1.8525614676458921	2.411125100128377	2.716677969189235	1.0334921176504173	2.1945287203547927	2.5338035107847916	0.9263893089026976	2.5904875109970016	2.3408003322324116	0.6296193671705996	2.392634597297438	2.5664617450323433	1.456980245322872	1.7624353190447213	2.0839764306965933	0.7632827870828941	1.4569749279425308	2.4107227436786074	0.5230601600013944	0.0	2.0825609974703005	1.8689112610667784	1.6427182979130306	2.2093261732406018	1.0818942938644511	1.5311149269230029	1.9541480833220577	1.7255623615371969	2.0168946396331915	2.910593733922183	1.416570614519662	2.313775154244923	2.889411734821973	0.6353028126754374	0.8609364689888445	2.2908552930879686	0.2884960955543105	0.16387656314416232	1.3830787230113157	0.9588760290049267	0.7086156083705424	0.3765755589501898	0.7517242956655699	0.7190340878625509	0.5488370337235355	0.4995561523564575	0.2268901912969687	1.313079798828306	1.973960975620079	2.3271354904002033	2.523865066626244	0.9059626117383159	1.2867329359940722	1.4014303023339068	1.9914042279633661	2.265629953727566	2.324232712795251	0.8410620025825923	1.51511169033195	2.0748850921793514	0.44395756099089156	1.0405214469707316	1.2520728692814644	1.955725070808668	1.389235391535061	1.6502986707292382	0.591974192550471	0.7593426837806173	1.799494886346594	0.43981551441924743	1.3057284808703624	2.059331577830897	1.0146037901088516	1.7195916218910552	2.471053090439656
SLCFP033	2.6006312765507453	2.147754630760003	2.3681978362456166	2.7674362230472975	2.1375150349944025	2.1779346400021766	2.559761920649079	2.4970361172250413	2.3714677183684323	2.6976766528653817	2.5415818164195403	2.3701108251834886	3.7135222043760816	2.3899033073169136	2.069239572412487	2.819250123678067	1.873406682948788	2.0150622699604264	1.0799101283319212	0.4265029081677159	0.5004612694977953	1.1674175470918269	0.5150502141124029	0.3836219561377886	1.6427276712552032	0.40249991499552706	0.4976766995430062	0.6356211609716867	0.3519385664327502	0.17072579545235092	1.4047875932821787	0.6300307032448758	0.41231326032185805	2.5739816597160403	2.0825609974703005	0.0	0.8282252909864667	0.756478660415499	0.7734647792885888	1.0161862968568163	0.5804814952092383	0.20403067918845424	1.0593097587167186	0.6546118683512903	1.161676148321695	0.7025790173012252	0.3968502120817197	0.8613353728793933	1.4505237964413875	1.2268181009544634	0.4714101554740653	1.8007934021290346	1.941022407499067	0.851472644931124	2.9679203175937454	2.72919213076385	1.9112394420576273	2.751166731756732	2.576189720034656	1.634012643913463	2.5618093467600214	2.1736824891483217	0.9643530533855691	0.4197791933307086	0.6981781513202852	0.644117257193871	1.3671844628713632	1.1797404803319151	0.7954100575945809	1.377205836784038	1.7491204562150122	1.4508864157146801	1.549479065881607	0.7312611562577563	0.11553795693731163	2.2331601828377297	1.1511096532007274	1.027192621680519	0.13138441477897234	0.758057849831159	0.5145112516113629	1.7401645320013195	1.3515762216246796	0.6181600876576796	1.8792830307261577	0.9520659959196477	0.8556074632442376	1.156486697745681	0.47499436890543023	0.5261219211000996
SLCFP037	3.280826233741669	2.9643775931376055	3.175151941825426	3.1076538157774665	2.932722709231148	2.987766104945063	3.2795447088307577	3.3125849135086423	3.176993452616223	3.274282635090199	3.1492232799884943	3.031294943639067	3.8857871327988422	2.842252876148839	2.6780139236187077	3.126050094287652	2.535383774637489	2.7218985537649476	0.9147263473974124	0.5674412805873744	0.9551297511198622	1.0281477389996945	1.0958018575940471	0.7600926007490654	1.6734203849745986	0.8182792696657257	1.0503744955701062	0.7250082715909152	0.8760381838621477	0.9786591483219181	1.4350344749947883	0.7527452351333395	0.8304255642394945	2.3830477160653842	1.8689112610667784	0.8282252909864667	0.0	0.29393039053137465	0.36533415971764976	1.0616617122582122	0.8263627477130054	0.893740003042121	0.3180920897971392	0.27482833160337156	1.0649811129025843	0.9737199324881345	0.7012300783005823	1.2212326701611917	1.3099411890942154	1.0967054494936257	0.6166809976975133	1.615999950525844	1.7134513148534356	0.536762430113128	2.7974951042527274	2.5088475509223107	1.76928674362681	2.5825785208221634	2.4791101498481627	1.5257373690331757	2.2853137693666725	1.8774239051046189	0.6705983023745878	0.415582832815141	0.5183557059697774	0.7896416397416074	0.9807585208620659	0.627805360084475	0.5408260171595034	0.556247241044467	0.9372710287988135	0.7010871562428073	1.6819253359924944	0.45396585583442917	0.7345047649184739	2.14987390879119	1.2462137376513545	0.8748951974114638	0.7625812867930107	0.6570514753590151	0.5369864156472618	1.3590961424502588	1.1524988801552674	0.23755851871030265	1.5226912708203126	0.5836986303216681	0.19381251989024412	1.273891810420619	0.982044106245583	1.322270963898861
SLCFP038	3.048849309090325	2.8410448220128885	3.071595639357111	2.829692318720045	2.7620072727225593	2.8381957205491486	3.0603189978561964	3.199249935752369	3.080095292437162	3.014905630183215	2.8959920119183957	2.7919851063060657	3.6086957841141816	2.566638811499078	2.427361641793454	2.845866891820943	2.3007003457811117	2.501267880634301	0.6803502775607333	0.6580187904701426	1.0265579000877283	0.7848762174489539	1.1397357647431028	0.8275584486834953	1.4094885839096185	0.8846201388002118	1.0993175118903022	0.5009445792966736	0.7039889511197427	0.8727573170490648	1.165945211962752	0.5027155540291085	0.8938666628378017	2.151605282175171	1.6427182979130306	0.756478660415499	0.29393039053137465	0.0	0.5723546862570227	0.7890763749621859	0.5760617666510044	0.7538452624686051	0.4530529738110658	0.45336859895802684	1.2953960704597476	0.7253072309267653	0.770122980351599	1.3287016943174086	1.0692889141651503	0.8508723777085332	0.7231732143099784	1.3765339151418916	1.484557981708663	0.2692394157532946	2.558231787090896	2.2757802732412427	1.5104462346665866	2.3413234542456816	2.221373408718479	1.2583938201613247	2.07083784983986	1.6655004826960342	0.3911344866557266	0.43314402251202366	0.7151111739659471	0.9271889560363026	0.7968921240884929	0.5169936402959641	0.30195698581592306	0.763380098947236	1.1455781037689592	0.9670519704467723	1.4089090888158333	0.17390863617836583	0.673992983380166	1.892568669549911	0.9601085896862692	0.5866497252842706	0.6544164186521811	0.3730216920712764	0.3140770925797568	1.179404210277552	0.9252984651529972	0.21871207062519707	1.3241269682780634	0.3866292302037674	0.4748603045652749	0.997828279230441	0.7682617290251227	1.2505920058742053
SLCFP039	3.3376115445680217	2.839324572068817	3.016008790192914	3.32288468956275	2.8791245348515666	2.89821779355906	3.3015038562681287	3.1698877057444586	3.010701503530969	3.38494743061967	3.2402227020437895	3.0861802076266134	4.154489219742803	3.004634704180202	2.7613248041619025	3.3507557310091953	2.588086329237285	2.7380236760478485	1.2289418515110533	0.4275868150088557	0.7128250595805905	1.3407599243996948	0.8706580981964893	0.5641962943171175	1.9639182337519625	0.6090907154659911	0.8213838077166575	0.9437473328005328	0.9597652295985948	0.936088069855671	1.7169536508891357	0.955399843859832	0.6081983646194271	2.720595848958886	2.2093261732406018	0.7734647792885888	0.36533415971764976	0.5723546862570227	0.0	1.321375908783007	0.9844097097488946	0.8916637541454123	0.6503318138509255	0.3128453496669022	0.7405987218197232	1.1591331458523526	0.49093044309673556	0.9032213419569367	1.6322714847459319	1.4095682920655974	0.4029750407817019	1.9467474545719483	2.0520768130997213	0.8376012590603789	3.1284032439323326	2.8422661761187555	2.081811099706169	2.9119666327997202	2.7928306289306772	1.8283434874858306	2.630876884491966	2.2243325268127534	0.9484732964458742	0.4188289677690453	0.23870145926272407	0.4840826516382994	1.3357945849025246	0.9921902264983501	0.8376556589976318	0.7458981041870759	1.0460508345141335	0.7234606649070935	1.9439995507449501	0.7211324050413086	0.6672018084181439	2.4641095307609966	1.4883715482384703	1.1170004800669384	0.760457150640093	0.9034941790122454	0.700124506912869	1.717323955094733	1.4834538717948202	0.44325351121037665	1.8739920540731037	0.9197675906056365	0.2297734135456537	1.5232377785778781	1.0652060840228044	1.1826816907316497
SLCFP043	2.4701247929849273	2.663865733437731	2.9582536272026063	2.052994008873245	2.425610687967719	2.577127283618942	2.5457295258056165	3.0394088009062306	2.984333544833959	2.3479884312913675	2.2636687011315497	2.2273893363450314	2.839873081388552	1.8420030500491487	1.8293768368479673	2.0674598789541943	1.7700058845519073	2.031029871291165	0.3114728746695155	1.207524910980297	1.491477103317194	0.280656845237417	1.5305421401770225	1.3159956983039853	0.657117455757596	1.3609627544490772	1.5100122244046648	0.4392944528052738	0.691086942899704	1.0055223750878646	0.40698223060997557	0.40644675707963374	1.3753723131578668	1.559857457772555	1.0818942938644511	1.0161862968568163	1.0616617122582122	0.7890763749621859	1.321375908783007	0.0	0.45727761002202993	0.8741780131809995	1.0747549759613073	1.126708740626704	1.985563448502036	0.3415878140592805	1.294274766155392	1.8479145469074412	0.4726672984629796	0.29451267323951674	1.2982910515963668	0.7978903254513116	0.9457812643039335	0.5446306395127374	1.952185850176948	1.7173134576840197	0.9032716075678655	1.7354538530015384	1.5684728929355578	0.6284129871124826	1.5622763486674671	1.1935686357327655	0.5277321646466845	0.9972896466808532	1.3979954582932828	1.5280721167627165	0.6301961210598348	0.7752684312091557	0.5293658696180856	1.4488858042083137	1.826547022111523	1.7138697735391224	0.624001180839204	0.6169636013980697	1.0180501287708272	1.2218547114388745	0.2343224979718738	0.46103585353876575	0.8905998951574415	0.4271765097551968	0.6450246947184027	0.8759135819208564	0.44344681121351226	0.8953790632853821	0.9577480760137689	0.5684671941708878	1.2395179872506121	0.2146655672401862	0.6405851642004502	1.3916072419198526
SLCFP044	2.47373314276439	2.386841267748181	2.6521281450398715	2.34068792057345	2.239180804471854	2.3454326904911396	2.492636639189525	2.75678014861635	2.670303228419148	2.4482162971803514	2.325194048788461	2.220785437259271	3.21305333644074	2.02942755290152	1.856702946381521	2.3727588793801027	1.7302194897522531	1.941615520694055	0.594037336838284	0.820133556771911	1.05617932982596	0.6514933760440608	1.0910664033080546	0.8953688774069319	1.0971049377379622	0.9348523570507536	1.070090409521734	0.25146376823897026	0.3018118779218569	0.576704800194759	0.8503001236079188	0.1462419881108007	0.9433878619511272	2.011195122235872	1.5311149269230029	0.5804814952092383	0.8263627477130054	0.5760617666510044	0.9844097097488946	0.45727761002202993	0.0	0.4324948909235466	0.9646652967917895	0.8238201809759857	1.602629459788251	0.20733287964666156	0.8714490412141424	1.4025029746324367	0.9142000041582978	0.6999271892867572	0.8964148779705732	1.2446014677749186	1.3879079245425978	0.4768665489362029	2.3968194446364803	2.1568743227495997	1.3352047173028518	2.179746430306132	2.003778812854405	1.0580383221644458	2.0032857357915104	1.624786244974138	0.519732801667571	0.6289476378453472	1.0343172118467159	1.1122782951831236	0.9111058565370665	0.8546432183308834	0.44678226032454343	1.331099720807448	1.7198648184479846	1.5264457069663278	1.0182803752455112	0.43194927587499954	0.5765163435511735	1.6658498271868238	0.5803220973125801	0.5120010421134442	0.45365496619744017	0.2965356660729374	0.294313557842443	1.2465378861406473	0.8393557918455221	0.6114370627423056	1.3536601353012077	0.5969318242724574	0.9676349214832332	0.6039619137955967	0.24955801186121207	0.9667282364848936
SLCFP045	2.4495524715418373	2.095160053483557	2.3333141967685216	2.582214478187067	2.039243259576317	2.099981985366123	2.418845059903702	2.4541877530417167	2.3429164268593117	2.5229648299396805	2.3702609078996346	2.208453775004841	3.529579020667743	2.2011654809979166	1.8946234046940622	2.6325234461177596	1.7098047225813038	1.8653444005600128	0.9876124482871756	0.5996081655018414	0.6880008038146781	1.0603396554968556	0.6867470036256846	0.5788849050117412	1.4877700699689347	0.5981122464971911	0.6741180046017697	0.5527007266153227	0.22890383067535638	0.1527528985565378	1.251544854472517	0.5180280002230233	0.6016102051243143	2.4324727853462984	1.9541480833220577	0.20403067918845424	0.893740003042121	0.7538452624686051	0.8916637541454123	0.8741780131809995	0.4324948909235466	0.0	1.1127727775659468	0.77147621088714	1.3477309941581521	0.5509310754858168	0.5774860813827773	1.028504380066373	1.329721450413625	1.1133125367601953	0.648577874618977	1.6697201423194277	1.8143440000641142	0.7958281787843239	2.815372481615072	2.5834148806545034	1.7606448391857503	2.599548262237834	2.4137495302080514	1.4838800422088139	2.432070560146087	2.053303390592489	0.8780316575533128	0.5243776580076772	0.8590018400595409	0.8244806397308819	1.2970784509370603	1.1586637593158617	0.7486263907659894	1.4489053359085085	1.8283553165209478	1.5580363414712854	1.3815067316817875	0.6900818339179815	0.2543861823834002	2.0761892346358515	0.9832222413996161	0.9009862006409611	0.15333821955526633	0.6642359691056778	0.4626834047482259	1.6541883271838562	1.2482596667370682	0.6684403310749396	1.7762434600980503	0.9122841911315172	0.9579831254526094	0.9951484576010561	0.280976533424796	0.5496553442440139
SLCFP049	3.4142846020634208	3.1996797751523522	3.4264602126048302	3.1168105055059314	3.1342413527136648	3.20799146325465	3.4386227641719	3.5537050142457782	3.430140648617135	3.374750990134184	3.266453269437348	3.1759733525955403	3.835031125351659	2.907740703821533	2.8076355286464927	3.127361419110517	2.6860971472691175	2.8957875700946656	0.8471334947174016	0.8088400174247905	1.216276785659674	0.9594090239129068	1.353330457313277	1.0142048454236587	1.6159870846512476	1.074253798849753	1.310382283004903	0.7966886830174839	1.0373482906896476	1.2014693187841445	1.3994921199631134	0.8526437877955355	1.0952354387409704	2.2405751097389293	1.7255623615371969	1.0593097587167186	0.3180920897971392	0.4530529738110658	0.6503318138509255	1.0747549759613073	0.9646652967917895	1.1127727775659468	0.0	0.49247326326681967	1.2678404256693048	1.0632133251987654	0.9712786427068567	1.4960477787884998	1.2116920428734217	1.0248444219687427	0.8779646706401467	1.4993440861387692	1.578269068407859	0.5704675805735715	2.665639211585771	2.3739930718419897	1.6869392032790975	2.455731304912172	2.3821571304147384	1.466520457313815	2.1246873618765743	1.718904515940548	0.7200987754971148	0.6628669977003777	0.7672352123621269	1.0579872380739632	0.8199792282532602	0.44034827605000054	0.5629139336464094	0.4221000952160596	0.8236479854120294	0.6726644220505055	1.6624436269522167	0.5589809836501441	0.9837441180932798	2.0545778190467567	1.2782353035720615	0.9455405886052995	0.9827065180280208	0.7412964020950004	0.7137602005553422	1.1733676576755527	1.0413896411303243	0.4592118552961776	1.3575652313242623	0.5137834988553057	0.4270552205396038	1.2877466493724974	1.1561213109157291	1.57712298575648
