	SLCDTT145	SLCDTT146	SLCDTT147	SLCDTT151	SLCDTT152	SLCDTT153	SLCDTT157	SLCDTT158	SLCDTT159	SLCDTT163	SLCDTT164	SLCDTT165	SLCDTT169	SLCDTT170	SLCDTT171	SLCDTT175	SLCDTT176	SLCDTT177	SLCdtt001	SLCdtt002	SLCdtt003	SLCdtt007	SLCdtt008	SLCdtt009	SLCdtt013	SLCdtt014	SLCdtt015	SLCdtt019	SLCdtt020	SLCdtt021	SLCdtt025	SLCdtt026	SLCdtt027	SLCdtt031	SLCdtt032	SLCdtt033	SLCdtt037	SLCdtt038	SLCdtt039	SLCdtt044	SLCdtt045	SLCdtt050	SLCdtt051	SLCdtt055	SLCdtt056	SLCdtt057	SLCdtt061	SLCdtt062	SLCdtt063	SLCdtt067	SLCdtt068	SLCdtt069	SLCdtt074	SLCdtt075	SLCdtt079	SLCdtt080	SLCdtt081	SLCdtt087	SLCdtt091	SLCdtt092	SLCdtt093	SLCdtt097	SLCdtt098	SLCdtt099	SLCdtt103	SLCdtt105	SLCdtt109	SLCdtt110	SLCdtt111	SLCdtt115	SLCdtt116	SLCdtt117	SLCdtt121	SLCdtt122	SLCdtt123	SLCdtt128	SLCdtt129	SLCdtt133	SLCdtt134	SLCdtt135	SLCdtt139	SLCdtt140	SLCdtt141
SLCdtt061	1.9562811214332942	2.251138643188442	2.6232322073285146	2.4843682005587215	2.6706625042845964	2.4346312659303826	2.6358263041653642	3.41371275798991	2.9113185047609793	2.2227470110151972	2.8590510149769552	2.3680127733296614	2.2544364245480555	3.5662979484758592	2.831124831518768	2.506574935292319	2.9709553050429554	2.2903109072114862	0.9205594387664247	1.4995206685394677	0.3863864737110625	0.5080580111491952	1.2456496417156075	0.48685884643929367	2.690395969157012	0.4235824569896001	1.7182994720233484	0.9047300803306502	1.450218820356057	0.7073477574706826	0.7069850500818888	1.935816413302357	1.4165456214091134	0.4342967670628764	0.5860025656312631	0.5122046099522262	1.2424688920917812	2.6863703136336974	2.2118721758265925	1.369438177576494	0.7134018624018774	2.204447782583519	1.8365053060818224	0.7238304342720354	2.507987746401748	2.180702604711893	0.0	1.8949848501857114	1.6976847013555996	0.604659857840679	1.007813975356469	1.4807671748567246	2.080649848358113	1.3947904462376333	1.0196584241676785	1.454560290222737	1.0132930901183177	1.6922051293614881	0.5542612028861864	1.8318767412804862	2.0623372871754815	0.8572620967781522	1.257502774794443	0.570859555007614	0.5755891732415198	1.391138627797415	0.78939853391066	1.41175994540445	1.518707803072156	0.5626691745591416	1.4583339067514025	1.0127206143788332	0.4333449647969823	0.7738324821257195	0.5219310458382368	2.023314103702452	0.45173641074968807	0.25745543721657904	2.228007274046874	1.1685628529099696	1.354434287620523	1.36664295212201	0.6799398433632
SLCdtt062	1.899077410252101	1.595398820440218	2.2950880946846155	3.1449800881200813	2.1902183064458507	2.860878696106945	2.446175113319811	1.9056081445005768	2.0018937011069835	2.955068706997549	1.6906705486392863	2.2946625742281777	2.576276126434559	1.9162392659376528	1.751253167686051	2.5405097573694078	1.6268932674850227	2.0687055194251998	2.7096098075749313	0.49355030179316867	1.8564557439285136	2.00408209705381	0.6807562605638069	1.5842748934105186	0.958463517129465	1.7155708117931259	0.49656904844226035	2.718917533086965	0.46037856584215625	1.2906955991558011	2.4155767041191627	0.12582122334622753	0.5576278275560668	1.9143205497689806	1.8352128956699532	1.438809293544796	0.8819631772161369	1.262379636592957	1.0267176456560878	0.5480682320095621	1.3810208053220523	0.8950060163246357	0.6543405596269416	2.5189458715409336	1.0232713266952156	1.0634128393044846	1.8949848501857114	0.0	1.1537094877908602	2.346636790175204	0.9072966675674805	0.45803975256421353	0.4246918459226596	0.8430261186475653	2.7734479647217145	0.7414010604995237	1.4559452022947184	1.0439508176041525	2.095873144090206	1.0488395316097405	0.7045293167183567	2.136774924413334	1.0055225009456088	1.8934374516968606	1.6014646916560877	1.5400172913169965	2.3102263396657405	0.5583608901581049	0.7603621515546092	2.2729731776812647	0.8809718092398678	1.072407494755305	2.120979754266632	1.2240859647203821	2.2367672274193366	0.5243047135337869	1.6441808472019963	1.732648826914116	0.5360518305068457	0.7744653064438131	3.1139529901952607	0.5665771238729147	1.628456473788144
SLCdtt063	2.7161664856004006	2.6032974798871633	3.255470733983481	3.754892899977813	3.1916180293422682	3.5673681115044813	3.3696108947002954	3.0184667641953324	3.100144098382727	3.5246690521382478	2.825670239560134	3.163960079953654	3.301522807681818	2.9795002278539116	2.874871153690464	3.3870140051094157	2.7607642352170023	2.972872433557997	2.2501601172256125	0.7777608701276271	1.617672666132246	1.8727226472908978	0.9349240249280527	1.4538693560246332	1.4150413881253665	1.3707164412427435	1.4901771626216531	2.4007579424179806	0.9217978216506574	1.0546237836646373	2.170600166317293	1.1412470992322816	0.7922542942543758	1.8010588382721449	1.874638175785639	1.3113362122628844	0.6050919757481626	1.1307428178203516	0.6338390114122864	1.1483368652327737	0.9955173219697845	0.7231798603379092	0.5671573565621535	2.1121678332836513	1.1044012966509913	0.6236563725722422	1.6976847013555996	1.1537094877908602	0.0	2.1542748912288925	0.9585147892658119	0.8587356088432325	0.9762108514808221	0.4667947823196142	2.5956678963419924	0.5594918363634205	0.7441441773569164	0.13788854213877066	1.5655754723382207	0.2033154624898186	0.676863036030064	1.4731195614567276	0.5229325859955549	1.4647351006898586	1.2713547810344326	0.5469808960252787	2.306607107030538	0.7956238357486208	0.44285270657674203	2.1555694013163103	0.512653316720672	0.7626642966743921	1.8733839522948932	0.9626698857162388	2.0301091224816936	0.8135457871152951	1.5670334105883912	1.5498436157794857	1.0809198967263143	0.8474317857945163	2.941879726645716	0.9106092028833561	1.8530802738383791
SLCdtt067	2.0914337089956265	2.5086232278112512	2.788190185679197	2.3212491351953	2.8463181950188963	2.3753525232303687	2.754146186709519	3.8161672173931236	3.202313948393845	2.075656768276348	3.186874260022511	2.4754841606363667	2.2251625115625213	3.995095708227694	3.1455124930317555	2.563203057077344	3.351441021242901	2.4780457937026226	0.6212353820215251	1.9598063033521884	0.5451102433746727	0.37163622915715694	1.6870006755558744	0.7799528879867058	3.195164208653066	0.7863221122878614	2.1353246839074855	0.4169473318691811	1.921317185482822	1.1555745984964407	0.1582207429711861	2.4084204401783595	1.8734876027819278	0.4396319685110124	0.5943887517476513	0.9343714623707083	1.7009710242652998	3.1884047725871927	2.702674218220197	1.8141213128696538	1.240997682830844	2.704797473177656	2.333215685601447	0.4524351236644331	3.0301225513681502	2.6860935319783588	0.604659857840679	2.346636790175204	2.1542748912288925	0.0	1.506115065374392	1.95807993312027	2.5732924314767303	1.887890534143422	0.4482949156326075	1.9673155102042335	1.480455662323944	2.1703614163663225	0.8143282938750692	2.306444487876951	2.5481937734830145	0.999433854535659	1.696717920602521	0.7364450239098448	0.8918080701647897	1.8434786682268967	0.39134433090581605	1.87024891989678	1.9938705826181582	0.1603114773855479	1.9892436157321454	1.4631854625876601	0.28318950634658957	1.2796615979750081	0.12629620521393906	2.5169222212603226	0.7049824066679345	0.6523636452869855	2.7270236894236946	1.6357978134718318	0.7986531966122149	1.866058201135897	0.9027084559249049
SLCdtt068	1.8145104076163368	1.811291419140506	2.396789077846695	2.8177984869522947	2.367696222215958	2.626500947337193	2.4880416893530777	2.6240731408480795	2.3972934753021016	2.5832395542155204	2.216538407066274	2.2635696422892457	2.3722041320066634	2.7082349311115226	2.229472643552065	2.475891808033696	2.245354705512358	2.089957837114085	1.8233100502573927	0.5037804402981468	1.0063711918215876	1.1971351374478796	0.2923448447152801	0.7598571702507674	1.6939807637358562	0.8367802448313907	0.8755877035437699	1.8524773114130408	0.4499725873508591	0.4254332300280612	1.5771781798997797	0.9410649671664859	0.4265300528702734	1.0999634843304797	1.089450852100744	0.5783612203739329	0.38749479873536335	1.74995391358524	1.3086203149363715	0.4539920543692334	0.5043236337824822	1.2650683821433322	0.8781159741379698	1.6341108260468376	1.5502684265495201	1.2945713815558162	1.007813975356469	0.9072966675674805	0.9585147892658119	1.506115065374392	0.0	0.47397666887249446	1.076802581779223	0.513805858663285	1.94736752681819	0.5221573636686481	0.7202905502639306	0.8956289290771033	1.2027174950103676	1.012244613705584	1.0978457784890587	1.300918601347295	0.5100077241354322	1.04456054380542	0.7596277232669482	0.9927995407621889	1.5506561776055585	0.42016222469454306	0.6056890524630587	1.4476099477792064	0.6003593208961114	0.3409768991175777	1.266387599917119	0.3385820562301387	1.3933979613572847	1.0305212146252412	0.8314596976984623	0.8612129109766479	1.226881105586436	0.19420055657457527	2.2942252236937306	0.36791258600619386	0.9472236836975195
SLCdtt069	1.9078580114861954	1.7466772821698606	2.4066672632223822	3.052953475851198	2.3379409981422934	2.8134626209253533	2.531047538432387	2.298609023703614	2.251142879736579	2.838290349897602	1.998563161884104	2.340327856250201	2.5397487795610347	2.3360303102981996	2.037114043868535	2.5739554629214485	1.9740941009732011	2.134646759916128	2.278393336661091	0.1246719554476856	1.4498343301300016	1.6283289308406959	0.29292743235338603	1.1903830993542315	1.2433248713338998	1.2826110761846583	0.6378146377415052	2.311078182654372	0.07308679132982843	0.8549190162366502	2.022865493703924	0.4860433735192159	0.14833845370717869	1.5361200031791418	1.496493546935788	1.0285436311005487	0.4523246045503103	1.3665331771796563	0.9827409522383911	0.32272442918006955	0.9252233812680838	0.9006096878024403	0.5249963711160442	2.0921518288517986	1.1521296769938083	0.991682449111537	1.4807671748567246	0.45803975256421353	0.8587356088432325	1.95807993312027	0.47397666887249446	0.0	0.6199687676895326	0.44366211751389495	2.396848588864782	0.36166305151760764	1.008289250471823	0.7576764988744727	1.644846340381838	0.8195955939339298	0.7075999717289582	1.6922305158727493	0.593584722036003	1.4654547767015407	1.1774142813944453	1.1383155265748806	1.9718683820804845	0.14365089742739898	0.4173878569839937	1.8972073575291037	0.5162244965007297	0.62891307864202	1.7175396011211879	0.7731864568022788	1.84394771099751	0.5982310876605907	1.263005347248971	1.322466629389354	0.7735190482953705	0.33525378445012854	2.7433053931175704	0.1584811550426445	1.327100124414146
SLCdtt074	2.3016285447502653	1.9804174566868074	2.675917330350005	3.541603970259201	2.574463952549171	3.258601687074017	2.8358384159349024	2.0666384540432503	2.325133002550115	3.3428800202486313	1.9946357137015143	2.690184046090492	2.9798932553611723	2.0055215853662327	2.0678952130600456	2.9391925794420293	1.866030028264246	2.4480216284653906	2.860627979154852	0.6256264242181787	2.056385303825269	2.24438953581195	0.9026573664523581	1.8033418398972267	0.6244207339769152	1.8698404453988628	0.8953945445158988	2.9162423897823833	0.668626273205047	1.4450780289365908	2.6339372447203155	0.3373305642569939	0.710568080108978	2.153525279368777	2.114588322515119	1.640082204193676	0.9441543386956002	0.84909238950374	0.6601332961298948	0.860170975297421	1.4676853013676807	0.5054484457031759	0.41459442146168285	2.6820061588815736	0.6017894588422198	0.6922929255088656	2.080649848358113	0.4246918459226596	0.9762108514808221	2.5732924314767303	1.076802581779223	0.6199687676895326	0.0	0.8077471189089004	3.014367834259692	0.6950437762587861	1.45043099722595	0.8559041291332208	2.1945718525132065	0.8149801592537939	0.3657293607388441	2.2102932115847578	1.0331929566189024	2.039958393367077	1.7625177108731442	1.4277627684668877	2.590935546039043	0.712235767400648	0.7058231324974841	2.515615384381054	0.7815350735044383	1.174211406608001	2.3264380308797175	1.344823603910412	2.4575669369644593	0.16913952097513893	1.8805588617635511	1.9321014583011504	0.15778703797976315	0.9387399839824834	3.3616565404505767	0.7274844509364405	1.9316933080187466
SLCdtt075	2.263196676742442	2.1645793183541	2.8025772705813563	3.319284862745701	2.7485971373678684	3.1175763992050616	2.9145725919995433	2.7078673949851084	2.683794926451167	3.089446519466798	2.4383150266128006	2.7074656375671395	2.8542546849841464	2.7185663555561117	2.476097445552143	2.931310318403232	2.402006957809266	2.5136453619326766	2.092034676001955	0.3923849753783366	1.3531743108321785	1.58624158298525	0.5035376035359957	1.1429241854412613	1.3813136937284538	1.1269146316105527	1.0780246821570567	2.187512450500325	0.4966323043308586	0.7344863316171371	1.9315482522994054	0.8434160879419842	0.38248782601879605	1.500585332878516	1.533450052508924	0.9756089621650057	0.23067894967009073	1.3015215427912943	0.8261821287339074	0.7058547187354796	0.7133013011274204	0.8177023891688235	0.46122196647924035	1.9260843368234193	1.1562499414540104	0.8121358543112479	1.3947904462376333	0.8430261186475653	0.4667947823196142	1.887890534143422	0.513805858663285	0.44366211751389495	0.8077471189089004	0.0	2.3361758872899556	0.15612588098835128	0.6465838887105061	0.38569923560551006	1.409671381817274	0.49853978940671634	0.679484568798068	1.4089810916858698	0.2818962845001898	1.2812711017290528	1.0298187589418717	0.7012606370594504	1.9882142043068076	0.38251161509031417	0.14907874677814936	1.859578655057478	0.21575007150304668	0.437104272960267	1.6201237912782092	0.6221419189961687	1.7667268890895225	0.692801866626403	1.242353399369485	1.2460714101923467	0.9489185764835333	0.4049563529752097	2.6864237748188486	0.4587816773914626	1.448214440273946
SLCdtt079	2.2900733529358197	2.7790469240913196	2.9672118873714757	2.2582318107151234	3.0462627649134797	2.392286811929613	2.9014726289365056	4.162851158905876	3.4683010671041803	2.028216481010543	3.493478107354318	2.625146947055552	2.2892068689339053	4.364022714475325	3.4404081040231747	2.6717997030094027	3.6848963405303374	2.6736502987535475	0.6972057536224676	2.4005775869652632	0.9897646432918916	0.7872401551341811	2.12322374879859	1.2203100548624022	3.636976619953915	1.2291613810241513	2.5325084111392644	0.3555246299381706	2.3572356220407893	1.6035764708400375	0.4377571204264602	2.838313045358235	2.3141209134880216	0.8667008402973562	0.9619219081904855	1.3789986056125572	2.148070561690032	3.6365521384608903	3.1501622471686397	2.236368394448695	1.6833189930056738	3.152996180185701	2.780853859797777	0.648210497774506	3.4774245904648886	3.133553285775792	1.0196584241676785	2.7734479647217145	2.5956678963419924	0.4482949156326075	1.94736752681819	2.396848588864782	3.014367834259692	2.3361758872899556	0.0	2.414834345255393	1.9133319208555883	2.6154339392413486	1.1820650720445844	2.7514379750194116	2.9953318628813137	1.345825068025008	2.1423584847172563	1.152204861931181	1.3336787693711722	2.2663702219511803	0.5455115835924935	2.310887045103498	2.441488643475343	0.5082552448269735	2.4360209910428496	1.9106527264027038	0.7231875799167063	1.726971834914226	0.5706625956734529	2.961780832892881	1.1380933347055817	1.0980463158448173	3.1679744294674155	2.078286797690055	0.3507360583700595	2.3036919097150634	1.248317960504582
SLCdtt080	2.212558923968652	2.080882950285306	2.7246891695390842	3.3040259713056743	2.6695140101564765	3.0847406782342586	2.845529206590822	2.5764877494384977	2.57582186314076	3.0759616852294878	2.3265830166481827	2.6470549462370467	2.821884648144064	2.5854825964577977	2.366819243262691	2.876823545921015	2.2768446235216038	2.438956757558476	2.1935538952071645	0.34498035329555704	1.441624116590994	1.6659332287368132	0.5007749909307547	1.2206104045569637	1.2734738000782078	1.2218058464957462	0.9855941805707076	2.2780743770620773	0.4216704135765299	0.8185271846043567	2.021059879769821	0.7261902852527554	0.35521167209432647	1.575310658297761	1.5919133864429498	1.0440248576465976	0.34064590903573083	1.2415970992652199	0.7940126816721004	0.6458636052706501	0.7895506124763465	0.7567378187252276	0.38611255152377066	2.0228731678108294	1.063149719788149	0.7732282832284165	1.454560290222737	0.7414010604995237	0.5594918363634205	1.9673155102042335	0.5221573636686481	0.36166305151760764	0.6950437762587861	0.15612588098835128	2.414834345255393	0.0	0.7639805901998369	0.4496194761779218	1.5092133197664945	0.5388664856704651	0.6165233019457322	1.5354877254033765	0.428477221957933	1.3932727260010076	1.1332816928978044	0.8160755640269215	2.0509541843646883	0.35329187560000674	0.2015996462680228	1.9284249397831517	0.16260853832712038	0.5426577693479274	1.7068674182619645	0.693071739180261	1.8488615132038737	0.5944780244242946	1.3118999662377475	1.317945336421056	0.8339048808408263	0.42148231093657185	2.7643107665962185	0.3698554961276858	1.4690889764799775
SLCdtt081	2.4712858446535244	2.5261914398054417	3.0863708912555126	3.3209076208004538	3.0706524233969517	3.1923499492499	3.161955729745051	3.2800139625347855	3.1139521099059313	3.0717353298092602	2.927522341517871	2.922735050195866	2.958103596612391	3.3222633465390112	2.9448035304774374	3.1176342123956147	2.932575500644395	2.76849301967525	1.5372713499182826	0.9722172273489897	0.9802568287722445	1.2584251972555247	0.8987487714677734	0.8925806345951993	2.0014785308978382	0.7062152203066766	1.568891466663858	1.6963439970243206	1.0312028783425458	0.5465377485889084	1.5011873505605375	1.466720063948034	0.9195148118968594	1.1889774159517688	1.3213064770378014	0.7605754495877971	0.5990482520316545	1.8242163426185516	1.329970870189118	1.1422404711927434	0.37173097881714917	1.3743295173200876	1.0801651040645996	1.398375360436019	1.722654624517944	1.293333595557113	1.0132930901183177	1.4559452022947184	0.7441441773569164	1.480455662323944	0.7202905502639306	1.008289250471823	1.45043099722595	0.6465838887105061	1.9133319208555883	0.7639805901998369	0.0	0.7727381372244699	0.8312812256449779	0.9101339877166367	1.2830738268552029	0.814226559720375	0.516974658705699	0.8126690100964088	0.6726392130267547	0.38818699333537576	1.6914603834165076	0.9179833289277328	0.770203440211683	1.49435631566687	0.7037661035951669	0.47600310001337337	1.2046236958989045	0.4655483074867077	1.36226968214789	1.32897746499804	1.001288951459756	0.9098498711805522	1.5861486253526522	0.7583883374010602	2.2532764234381486	0.9545998985473716	1.3585531443357428
SLCdtt087	2.6368439953429847	2.5040783932219015	3.15947051622387	3.7013217368059914	3.0952507303441243	3.500995608927251	3.279186158964916	2.8946079447426927	2.986745162441314	3.471952538785449	2.7111450833697424	3.0788586633923787	3.2351294682212153	2.8566212310453705	2.7614203470349166	3.3059372689754496	2.6389791079757616	2.878577149546404	2.293797557703982	0.6867668458381158	1.6328500586638885	1.883616618279392	0.8664686172188345	1.4538851456114494	1.3084908778281497	1.3874994869412225	1.386185857995645	2.432018577344532	0.8240620323306506	1.0452817664195226	2.1963526557586324	1.0232340661534056	0.709183805093481	1.8064004566156897	1.8665756652176484	1.2998622458292524	0.5631985056568318	1.063017637464462	0.5626380850038293	1.0587299182353611	0.9839739654228894	0.6278316047142416	0.4425737852535877	2.148209032742536	1.0034446849435747	0.5443739118467976	1.6922051293614881	1.0439508176041525	0.13788854213877066	2.1703614163663225	0.8956289290771033	0.7576764988744727	0.8559041291332208	0.38569923560551006	2.6154339392413486	0.4496194761779218	0.7727381372244699	0.0	1.6002279499309255	0.1411907945731063	0.5725860668709112	1.5370393309688852	0.5146344169685927	1.5022707652695386	1.291138416967339	0.6132981202015201	2.307845604496347	0.7119423699740691	0.35455242509162554	2.161765599483359	0.402039006762117	0.7460783930509034	1.8925527286272479	0.9395582229209855	2.047009992198547	0.6950163605480593	1.5628944994527119	1.5491929556168502	0.961389355183425	0.7828949008550972	2.9635295669013217	0.8088835674682817	1.8165051964411452
SLCdtt091	2.4804797834995744	2.733682074529925	3.153205296643921	3.0006755518608577	3.186300316155524	2.97351991897236	3.1732978868133466	3.7865739663991	3.388191058749972	2.7425146583927775	3.293755251239547	2.9060652065057746	2.7902384672151603	3.8964344697278515	3.2798068729787015	3.048808493873734	3.3733028732276282	2.8218321658618204	0.7213880939786054	1.6313415510914864	0.5702310388210542	0.7896435928620303	1.4336447799642245	0.7491826404977752	2.7818497326267364	0.45517984123077554	2.0403428668211085	0.9099445978524937	1.6367554483620212	0.8224220865155044	0.8149105022796621	2.1279774859786027	1.5551075050318746	0.7662551335790239	0.9992577633424746	0.7691441508683093	1.2827990608926911	2.65221935776211	2.158131280675702	1.6341048517530332	0.7369891220829058	2.1929585809967658	1.8682000481505718	0.5946712813394448	2.531612981619684	2.122193568751154	0.5542612028861864	2.095873144090206	1.5655754723382207	0.8143282938750692	1.2027174950103676	1.644846340381838	2.1945718525132065	1.409671381817274	1.1820650720445844	1.5092133197664945	0.8312812256449779	1.6002279499309255	0.0	1.7378420639709105	2.0826148224418235	0.3710634862902706	1.2333676779602036	0.418645969620572	0.603213391989561	1.1358920535692554	1.1479330756702208	1.5521497064710434	1.5356090139727547	0.882635562178219	1.4745357439127114	1.0547152205116275	0.5987377221951337	0.8736911282282415	0.7273487501336589	2.098115111988592	0.7900805947385295	0.596046820464136	2.3397235674237478	1.3229289619009996	1.4947171254488574	1.5546813658457221	1.1896132314873138
SLCdtt092	2.7186297997367204	2.558145785161365	3.224710625653043	3.8068884964598544	3.1525852704266466	3.5984038016239372	3.3504788780443864	2.8756943864853324	3.0191987660297803	3.580966628949705	2.7284508597037127	3.1569549867915567	3.328829294608517	2.8193810855090757	2.7847450894499097	3.387475843393021	2.64171497833362	2.951549458003838	2.429105164645432	0.746071040769071	1.7672024812516192	2.015342935006641	0.9566488349319937	1.5844968046001249	1.2172319284227993	1.5245978658396784	1.4299558029219888	2.56876452338392	0.8893198246128852	1.1784135765332717	2.33088154303821	1.0216736042102006	0.7817182117463678	1.938803961223316	1.9938967400241423	1.4323125226410314	0.6780298439694962	0.9348338006961094	0.4346988293668322	1.1321106317202885	1.1244594829036727	0.5204881763187742	0.41920094945129466	2.2849801696947427	0.901766767314582	0.4270312887878094	1.8318767412804862	1.0488395316097405	0.2033154624898186	2.306444487876951	1.012244613705584	0.8195955939339298	0.8149801592537939	0.49853978940671634	2.7514379750194116	0.5388664856704651	0.9101339877166367	0.1411907945731063	1.7378420639709105	0.0	0.4930998454672445	1.6645678066832297	0.6354443042026674	1.635116392264671	1.4239240281542167	0.7228131438475206	2.439103856086201	0.785204614157114	0.4358041750631443	2.2976512696079467	0.502435228268275	0.8742741903621768	2.028317278720109	1.0755705374417903	2.1826619364368334	0.647365388309649	1.6933462876624916	1.6857762917912968	0.9047908059119104	0.88746729974414	3.099721980069121	0.887917149109323	1.93945276779045
SLCdtt093	2.5571578175611935	2.291690509730525	2.9841109642231944	3.7476317958442023	2.888769461117716	3.493263640285325	3.1323231546826813	2.423963988211131	2.6759048210070766	3.538847364727716	2.3503527677839124	2.968860784544463	3.2141600910964727	2.344963278797723	2.4209496106802577	3.211973348453636	2.230248072684845	2.7414032578356364	2.7650108599802765	0.6612994695561721	2.011400338307828	2.2275140842009815	0.9510369498544529	1.7823102020937218	0.7544298518581762	1.7984639397899234	1.1707041460175254	2.8591814424369058	0.7755811014002949	1.3939425141933588	2.5910808330671067	0.6526881389945302	0.738641326996014	2.14285996920496	2.1428851488741003	1.6227340306262354	0.8500227877332477	0.6728836146184458	0.3230689654748084	1.0138773559509637	1.3903464507155396	0.21846331204768854	0.2310925876305961	2.60091302091253	0.540261849944402	0.377333274336221	2.0623372871754815	0.7045293167183567	0.676863036030064	2.5481937734830145	1.0978457784890587	0.7075999717289582	0.3657293607388441	0.679484568798068	2.9953318628813137	0.6165233019457322	1.2830738268552029	0.5725860668709112	2.0826148224418235	0.4930998454672445	0.0	2.0506175937374533	0.8881996007994162	1.9410646881603761	1.686807654158249	1.1811430798470066	2.6143688677376966	0.7423445738781441	0.5602215627629084	2.5124632602763732	0.6634055102007267	1.0901798383565326	2.2833707654255306	1.29230957507218	2.4268120932986847	0.20673177441266827	1.87619226087996	1.9076103439463579	0.4291419764215505	0.9466743934987716	3.3459537621116695	0.8192893989675689	2.017330333185777
SLCdtt097	2.682299167333836	2.9119494785864783	3.3694764056081836	3.227196240992188	3.382327738030334	3.2070337345633497	3.3924886180055926	3.91758243012114	3.5740218519909956	2.978268725360255	3.44727724407085	3.12508174452674	3.0074389025756467	4.004177724279839	3.4423510118454956	3.2710765644063686	3.520657257091141	3.0472551778277603	0.8237331162595768	1.6516020681738264	0.7087491928783699	0.9305036276657132	1.482317741403335	0.8668389654120734	2.7850110547068603	0.5857455964533825	2.1438208633888642	1.0551760187619845	1.6928524758931958	0.8977233726066737	0.9474331316748597	2.1756389185021243	1.580138246823414	0.9279706195357174	1.160856389173044	0.9061037312795652	1.2766064911111783	2.5984617753636696	2.0982553768314216	1.7211911588381885	0.8554123666229854	2.156170516435734	1.85611326368956	0.744578980336906	2.5209280975409243	2.074583302734158	0.8572620967781522	2.136774924413334	1.4731195614567276	0.999433854535659	1.300918601347295	1.6922305158727493	2.2102932115847578	1.4089810916858698	1.345825068025008	1.5354877254033765	0.814226559720375	1.5370393309688852	0.3710634862902706	1.6645678066832297	2.0506175937374533	0.0	1.189763178472162	0.42369189809056595	0.6440718131200013	1.0496277640208709	1.3276881313306457	1.5791758246842713	1.514760528070433	1.0954604947216937	1.504710641477206	1.0652433518166127	0.7696376673198354	0.9702042022330718	0.9045913514749261	2.0968868542408376	0.9358488770409292	0.8022765139984763	2.3560876377387814	1.3741619686539526	1.6486289916411208	1.6329997798687106	1.4027044850729848
SLCdtt098	2.260394584108787	2.2273215466179512	2.847311783451131	3.247022505500857	2.7962504013473177	3.0768344486831034	2.9410649802066047	2.8885419441522378	2.7941257473425516	3.0169056413847017	2.562939448383678	2.7190240827431937	2.813197771080434	2.9153395787982492	2.593304847295106	2.9300234682094644	2.5606630946128077	2.554926291512631	1.888799042096697	0.5165490854747816	1.1527055784784	1.388503908268812	0.509833329373978	0.955923124888268	1.613272741738605	0.9329462354977438	1.1860803752964775	1.9870381467011378	0.6242521545116619	0.5655151100354698	1.724266930730293	1.0353373251001214	0.4725182127720343	1.3128049882062922	1.3637941010447387	0.8160243762177988	0.15244071280935	1.5079560211895482	1.017455952634089	0.777023397138091	0.6051950738792745	1.0345572579106455	0.6956258974087897	1.7266409581542934	1.397242592811818	1.018879849357058	1.257502774794443	1.0055225009456088	0.5229325859955549	1.696717920602521	0.5100077241354322	0.593584722036003	1.0331929566189024	0.2818962845001898	2.1423584847172563	0.428477221957933	0.516974658705699	0.5146344169685927	1.2333676779602036	0.6354443042026674	0.8881996007994162	1.189763178472162	0.0	1.0553024926340495	0.8126736414725897	0.6443877752163817	1.8100638945250016	0.4744840773457589	0.33973288425165776	1.6826912237278104	0.4776442978002246	0.2574512745813605	1.4220382659939814	0.5085512557155277	1.5721849160385395	0.9198868662827552	1.0655742782711841	1.0794439911570024	1.1808579642921189	0.4065524247320609	2.492338547221102	0.6087508379215048	1.3438460447556937
SLCdtt099	2.270720285232415	2.521611338588243	2.9658177376116157	2.8371667985258604	2.9771980459266247	2.804447386290061	2.9838078440260105	3.6039278306470304	3.198251755944819	2.591804578044399	3.087298859233186	2.715332223533806	2.596120192726984	3.716753179639101	3.0756429676579438	2.8594984038318567	3.1870361877943107	2.648614236621865	0.8553460655226894	1.4360077662607535	0.30568876180146604	0.5503576900622384	1.215054056951079	0.45883936291655036	2.6467848630846373	0.2462378528627761	1.8290932175195458	0.9504907212598608	1.4499899563884326	0.6204501229653885	0.7190941245491362	1.946907817928245	1.3551546163161812	0.532883220623121	0.7493576019112256	0.5462982033535971	1.1033786681996272	2.551118681799111	2.0527221151566595	1.4276009656370547	0.6917092628057263	2.081006481679713	1.7365540126147565	0.6932447215827935	2.435789997207585	2.039276385300013	0.570859555007614	1.8934374516968606	1.4647351006898586	0.7364450239098448	1.04456054380542	1.4654547767015407	2.039958393367077	1.2812711017290528	1.152204861931181	1.3932727260010076	0.8126690100964088	1.5022707652695386	0.418645969620572	1.635116392264671	1.9410646881603761	0.42369189809056595	1.0553024926340495	0.0	0.29467268777145444	1.1497447137516865	0.988811353085738	1.3536111309753298	1.3828517563826366	0.792730124698627	1.4011541613467753	0.8669343598574533	0.46023431360122147	0.7471880901124286	0.6164898911121222	1.951141094612702	0.5213262166621665	0.4291100959427101	2.193532844228386	1.1312865281128186	1.4906812054683196	1.3999345563760879	1.0006127711551835
